,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
7914,163624569,CARD,3,"1,465",201627
7915,163630582,SICK,6,557,201628
7916,163631337,DRUG,4,664,201628
7917,163632089,CVAC,2,281,201628
7918,163632869,INJMAJ,3,485,201628
7919,163633653,DIFFBR,2,521,201628
7920,163640060,INJURY,5,522,201629
7921,163640831,DIFFBR,2,677,201629
7922,163641590,DIFFBR,2,248,201629
7923,163642361,DRUG,4,476,201629
7924,163643129,ARREST,1,448,201629
7925,163643898,INJURY,5,228,201629
7926,163650333,OBLAB,5,394,201630
7927,163651099,UNC,2,,201630
7928,163651854,STATEP,2,549,201630
7929,163652629,CVAC,2,739,201630
7930,163653398,INJURY,5,455,201630
7931,163654174,SICK,6,394,201630
7932,163660638,DIFFBR,2,384,201631
7933,163661406,SICK,6,"1,006",201631
7934,163662164,INJURY,5,328,201631
7935,163662942,CARD,3,465,201631
7936,163663706,MVAINJ,4,651,201631
7937,170010228,INJURY,5,568,201701
7938,170010977,INJURY,5,219,201701
7939,170011755,OTHER,6,299,201701
7940,170012544,MVAINJ,4,531,201701
7941,170013302,EDP,7,"1,518",201701
7942,170014072,INJURY,5,416,201701
7943,170014828,SICKFC,4,800,201701
7944,170020196,GYNHEM,5,134,201702
7945,170020968,UNKNOW,4,403,201702
7946,170021729,STATEP,2,84,201702
7947,170022504,ALTMEN,3,,201702
7948,170023262,INJMAJ,3,250,201702
7949,170030009,SICK,6,523,201703
7950,170030782,EDP,7,"2,259",201703
7951,170031552,SICK,6,650,201703
7952,170032302,DRUG,4,"1,025",201703
7953,170033086,DIFFBR,2,511,201703
7954,170033848,ABDPN,5,596,201703
7955,170034622,UNKNOW,4,369,201703
7956,170040670,DIFFBR,2,555,201704
7957,170041445,INJURY,5,945,201704
7958,170042197,MVAINJ,4,346,201704
7959,170042972,INJURY,5,"2,333",201704
7960,170043737,RESPIR,4,495,201704
7961,170044490,RESPIR,4,344,201704
7962,170050398,UNKNOW,4,559,201705
7963,170051162,INJMIN,7,685,201705
7964,170051915,UNC,2,356,201705
7965,170052681,EDP,7,665,201705
7966,170053457,DIFFBR,2,396,201705
7967,170054218,DRUG,4,510,201705
7968,170060689,EDP,7,688,201706
7969,170061452,DRUG,4,436,201706
7970,170062209,DIFFBR,2,"1,053",201706
7971,170062976,DRUG,4,432,201706
7972,170063758,SICK,6,454,201706
7973,170070014,SICK,6,315,201707
7974,170070781,SICK,6,271,201707
7975,170071528,ALTMEN,3,690,201707
7976,170072289,INJURY,4,335,201707
7977,170073056,SICK,6,496,201707
7978,170073824,COLD,5,576,201707
7979,170080278,DRUG,4,378,201708
7980,170081046,SICK,4,455,201708
7981,170081784,SICK,6,381,201708
7982,170082546,CARD,3,544,201708
7983,170083288,INJURY,5,664,201708
7984,170090131,DIFFBR,2,318,201709
7985,170090921,INJURY,5,"1,274",201709
7986,170091694,STNDBY,8,,201709
7987,170092448,UNKNOW,4,577,201709
7988,170093226,SICPED,4,846,201709
7989,170094011,SICK,6,508,201709
7990,170100073,SICPED,4,306,201710
7991,170100829,DIFFBR,2,793,201710
7992,170101583,UNC,2,277,201710
7993,170102350,INJMAJ,3,299,201710
7994,170103087,UNC,2,529,201710
7995,170103852,ABDPN,5,408,201710
7996,170110125,INJURY,5,310,201711
7997,170110883,OBMAJ,3,695,201711
7998,170111639,DRUG,4,897,201711
7999,170112411,EDP,7,"1,156",201711
8000,170113197,INJMIN,7,479,201711
8001,170113978,UNC,2,595,201711
8002,170114761,INJURY,5,253,201711
8003,170120769,INJMAJ,3,576,201712
8004,170121525,EDP,7,"1,587",201712
8005,170122275,SICK,6,"1,212",201712
8006,170123051,UNC,2,693,201712
8007,170123832,ARREST,1,390,201712
8008,170124610,DIFFBR,2,506,201712
8009,170130540,OBMAJ,3,288,201713
8010,170131311,ALTMEN,3,227,201713
8011,170132060,DRUG,4,629,201713
8012,170132818,INJURY,5,"1,113",201713
8013,170133584,ABDPN,5,657,201713
8014,170134353,INJURY,5,718,201713
8015,170140675,DIFFBR,2,509,201714
8016,170141438,SICK,6,240,201714
8017,170142215,DRUG,4,,201714
8018,170142976,UNC,2,433,201714
8019,170143731,DRUG,4,558,201714
8020,170150483,INJURY,5,233,201715
8021,170151256,SICK,6,377,201715
8022,170151990,EDP,7,591,201715
8023,170152748,RESPIR,4,149,201715
8024,170153501,INJURY,5,491,201715
8025,170160345,DIFFBR,2,522,201716
8026,170161108,INJURY,5,567,201716
8027,170161862,INJURY,5,347,201716
8028,170162630,SICK,6,351,201716
8029,170163397,UNKNOW,4,464,201716
8030,170170071,EDP,7,577,201717
8031,170170830,INJURY,5,758,201717
8032,170171602,EDP,7,638,201717
8033,170172375,UNKNOW,4,0,201717
8034,170173134,EDP,7,"3,907",201717
8035,170173913,OBMAJ,3,540,201717
8036,170180253,EDP,7,755,201718
8037,170181028,ALTMEN,3,468,201718
8038,170181794,DIFFBR,2,372,201718
8039,170182563,ALTMEN,3,623,201718
8040,170183324,INBLED,3,694,201718
8041,170184097,DIFFBR,2,366,201718
8042,170190647,DIFFBR,2,615,201719
8043,170191390,SICK,6,264,201719
8044,170192147,CARD,3,244,201719
8045,170192918,UNKNOW,4,703,201719
8046,170193690,SICK,6,410,201719
8047,170200040,OBMIS,4,501,201720
8048,170200812,ABDPN,5,791,201720
8049,170201564,STATEP,2,283,201720
8050,170202324,SICK,6,,201720
8051,170203098,ASTHMB,2,450,201720
8052,170203877,SICK,6,405,201720
8053,170210139,OBMIS,4,397,201721
8054,170210907,DIFFBR,2,371,201721
8055,170211652,UNKNOW,4,316,201721
8056,170212419,DIFFBR,2,172,201721
8057,170213185,INJURY,5,527,201721
8058,170213955,DIFFBR,2,619,201721
8059,170220494,INJURY,5,278,201722
8060,170221261,EDP,7,341,201722
8061,170222011,INJURY,5,"1,423",201722
8062,170222790,SICK,6,831,201722
8063,170223562,CARD,3,314,201722
8064,170230248,INJURY,5,308,201723
8065,170230995,ARREST,1,363,201723
8066,170231747,INJURY,5,655,201723
8067,170232496,DIFFBR,2,73,201723
8068,170233262,RESPIR,4,143,201723
8069,170234035,ABDPN,5,397,201723
8070,170240363,SICK,6,284,201724
8071,170241136,DRUG,4,"1,244",201724
8072,170241899,EDP,7,640,201724
8073,170242682,UNC,2,487,201724
8074,170243476,OBMAJ,3,406,201724
8075,170244223,INJURY,5,396,201724
8076,170250818,DRUG,4,507,201725
8077,170251570,EDP,7,596,201725
8078,170252339,OBLAB,5,"1,231",201725
8079,170253110,UNKNOW,4,354,201725
8080,170253877,UNKNOW,4,667,201725
8081,170260141,SICK,6,928,201726
8082,170260898,INJMAJ,3,282,201726
8083,170261640,SICK,6,990,201726
8084,170262416,INJURY,5,398,201726
8085,170263182,EDP,7,548,201726
8086,170263938,ABDPN,5,323,201726
8087,170270386,CVAC,2,470,201727
8088,170271161,SICK,6,580,201727
8089,170271928,DRUG,4,300,201727
8090,170272705,MVAINJ,4,268,201727
8091,170273480,INJURY,5,641,201727
8092,170274262,SICK,6,271,201727
8093,170280667,INJURY,5,242,201728
8094,170281435,STRANS,8,171,201728
8095,170282196,SICKFC,6,,201728
8096,170282968,MVAINJ,4,579,201728
8097,170283739,SICK,6,934,201728
8098,170290270,DIFFBR,2,"1,307",201729
8099,170291056,UNC,2,336,201729
8100,170291819,CARD,3,405,201729
8101,170293215,STNDBY,8,,201729
8102,170293347,EDP,7,618,201729
8103,170300233,DIFFBR,2,352,201730
8104,170301021,UNKNOW,4,258,201730
8105,170301790,RESPIR,4,525,201730
8106,170302568,DRUG,4,815,201730
8107,170303323,STAB,3,228,201730
8108,170304066,INJURY,5,341,201730
8109,170310457,INJURY,5,533,201731
8110,170311210,CARD,3,435,201731
8111,170311979,INJURY,5,622,201731
8112,170312763,DRUG,4,769,201731
8113,170313548,UNC,2,428,201731
8114,170320246,INJURY,5,279,201701
8115,170321005,INBLED,3,340,201701
8116,170321762,DIFFBR,2,190,201701
8117,170322534,STATEP,2,521,201701
8118,170323297,CARD,3,493,201701
8119,170324051,DIFFBR,2,482,201701
8120,170330541,ABDPN,5,589,201702
8121,170331317,DIFFBR,2,621,201702
8122,170332085,STATEP,2,764,201702
8123,170332852,INJURY,5,102,201702
8124,170333627,SICK,6,713,201702
8125,170340119,EDP,7,215,201703
8126,170340872,INJURY,5,451,201703
8127,170341621,DRUG,4,402,201703
8128,170342382,SICK,6,269,201703
8129,170343139,ABDPN,5,550,201703
8130,170343902,MVAINJ,4,517,201703
8131,170350342,ARREST,1,164,201704
8132,170351120,SICK,6,415,201704
8133,170351882,ALTMEN,3,329,201704
8134,170352647,INJURY,5,381,201704
8135,170353411,EDP,7,309,201704
8136,170360077,SICK,6,487,201705
8137,170360845,SICK,6,430,201705
8138,170361603,EDP,7,338,201705
8139,170362382,EDP,7,"1,399",201705
8140,170363139,DIFFBR,2,393,201705
8141,170363904,DRUG,4,520,201705
8142,170370522,ABDPN,5,848,201706
8143,170371278,SICK,6,904,201706
8144,170372026,DRUG,4,233,201706
8145,170372790,ASTHMB,2,302,201706
8146,170373560,MEDRXN,5,694,201706
8147,170374333,DIFFBR,2,255,201706
8148,170380587,INJURY,5,526,201707
8149,170381372,SICK,4,697,201707
8150,170382124,EDP,7,392,201707
8151,170382902,STATEP,2,183,201707
8152,170383665,DIFFBR,2,272,201707
8153,170390022,SPEVNT,8,,201708
8154,170390866,ABDPN,5,876,201708
8155,170391628,INJMAJ,3,615,201708
8156,170392401,UNKNOW,4,0,201708
8157,170393171,ABDPN,5,283,201708
8158,170393943,INJURY,5,"1,177",201708
8159,170394696,DRUG,4,219,201708
8160,170400650,SICPED,4,851,201709
8161,170401468,DIFFBR,2,"1,049",201709
8162,170402295,INJURY,5,565,201709
8163,170403054,OTHER,6,,201709
8164,170410041,DRUG,4,787,201710
8165,170410819,INBLED,3,488,201710
8166,170411591,STATEP,2,212,201710
8167,170412371,DRUG,4,608,201710
8168,170413126,RESPIR,4,381,201710
8169,170413889,UNC,2,280,201710
8170,170420125,EDP,7,"2,103",201711
8171,170420886,INJURY,5,550,201711
8172,170421646,SICK,6,338,201711
8173,170422412,SICK,6,818,201711
8174,170423168,INJMAJ,3,604,201711
8175,170423942,EDP,7,"1,332",201711
8176,170430345,SICPED,4,189,201712
8177,170431128,UNKNOW,4,326,201712
8178,170431889,INJURY,5,236,201712
8179,170432641,SICK,6,220,201712
8180,170433387,DIFFBR,2,205,201712
8181,170440245,SICK,6,490,201713
8182,170441011,RESPIR,4,605,201713
8183,170441771,INJMAJ,3,,201713
8184,170442539,INJURY,5,529,201713
8185,170443292,DIFFBR,2,"1,279",201713
8186,170444049,INBLED,3,474,201713
8187,170450388,INJURY,5,371,201714
8188,170451155,DIFFBR,2,576,201714
8189,170451926,MVAINJ,4,911,201714
8190,170452706,SICK,6,765,201714
8191,170453492,INJURY,5,469,201714
8192,170454259,SICK,6,211,201714
8193,170460587,CARD,3,495,201715
8194,170461358,DRUG,4,432,201715
8195,170462120,DIFFBR,2,417,201715
8196,170462896,DIFFBR,2,400,201715
8197,170463645,INJURY,5,551,201715
8198,170464408,PEDSTR,3,0,201715
8199,170470691,EDP,7,"1,227",201716
8200,170471442,DIFFBR,2,725,201716
8201,170472211,TRAUMA,2,573,201716
8202,170472971,PEDSTR,3,387,201716
8203,170473733,EDP,7,410,201716
8204,170480463,UNKNOW,4,295,201717
8205,170481222,INJURY,5,268,201717
8206,170481984,INJURY,5,191,201717
8207,170482775,INJURY,5,293,201717
8208,170483524,INJURY,5,139,201717
8209,170490042,ABDPN,5,587,201718
8210,170490805,ASTHMB,2,306,201718
8211,170491560,EDP,7,861,201718
8212,170492347,ANAPH,2,464,201718
8213,170493122,ABDPN,5,427,201718
8214,170493900,UNC,2,347,201718
8215,170500454,DIFFBR,2,304,201719
8216,170501214,ABDPN,5,403,201719
8217,170501978,INJURY,5,336,201719
8218,170502754,SICMIN,7,279,201719
8219,170503503,UNKNOW,4,326,201719
8220,170510090,DRUG,4,456,201720
8221,170510856,INJURY,5,402,201720
8222,170511608,UNKNOW,4,469,201720
8223,170512365,DIFFBR,2,631,201720
8224,170513136,EDP,7,404,201720
8225,170513878,INJURY,5,387,201720
8226,170520681,DIFFBR,2,465,201721
8227,170521443,EDP,7,386,201721
8228,170522211,INJMAJ,3,212,201721
8229,170522973,PEDSTR,3,729,201721
8230,170523720,DRUG,4,499,201721
8231,170530513,DIFFBR,2,499,201722
8232,170531276,SICK,6,732,201722
8233,170532044,DIFFBR,2,,201722
8234,170532816,UNKNOW,4,181,201722
8235,170533574,UNKNOW,4,324,201722
8236,170540399,SICK,6,341,201723
8237,170541164,CARD,3,272,201723
8238,170541942,INJURY,4,425,201723
8239,170542706,PEDSTR,3,108,201723
8240,170543466,MVAINJ,4,805,201723
8241,170550176,INJMIN,7,630,201724
8242,170550955,ARREST,1,375,201724
8243,170551711,BURNMI,7,888,201724
8244,170552494,UNKNOW,4,335,201724
8245,170553268,SICK,6,439,201724
8246,170554017,ABDPN,5,471,201724
8247,170560324,EDP,7,711,201725
8248,170561101,SICK,6,249,201725
8249,170561854,ABDPN,5,569,201725
8250,170562625,HYPTN,7,"2,239",201725
8251,170563396,INJMAJ,3,429,201725
8252,170564165,PEDSTR,3,335,201725
8253,170570775,MVAINJ,4,407,201726
8254,170571516,CVA,4,232,201726
8255,170572272,RAPE,6,534,201726
8256,170573034,DRUG,4,241,201726
8257,170580132,SICK,6,471,201727
8258,170580888,SICK,6,227,201727
8259,170581649,SICK,6,869,201727
8260,170582418,DRUG,4,714,201727
8261,170583189,EDP,7,"1,062",201727
8262,170583963,INJMAJ,3,257,201727
8263,170590524,ARREST,1,322,201728
8264,170591275,MVAINJ,4,210,201728
8265,170592034,INJMAJ,3,504,201728
8266,170592812,DIFFBR,2,193,201728
8267,170593569,OTHER,6,520,201728
8268,170600208,DRUG,4,506,201701
8269,170600974,INJURY,5,452,201701
8270,170601722,UNC,2,687,201701
8271,170602496,OBMIS,4,541,201701
8272,170603259,SICK,6,"1,385",201701
8273,170604006,SICK,6,194,201701
8274,170610554,ABDPN,5,181,201702
8275,170611313,SICK,6,485,201702
8276,170612066,CVAC,2,330,201702
8277,170612848,DIFFBR,2,315,201702
8278,170613623,CARD,3,621,201702
8279,170620121,INJMAJ,3,230,201703
8280,170620882,UNC,2,435,201703
8281,170621651,EDP,7,181,201703
8282,170622418,DRUG,4,328,201703
8283,170623185,ARREST,1,459,201703
8284,170623938,INJURY,5,117,201703
8285,170630497,ABDPN,5,367,201704
8286,170631269,SEIZR,3,475,201704
8287,170632030,DRUG,4,403,201704
8288,170632798,DRUG,4,560,201704
8289,170633555,STATEP,2,431,201704
8290,170640461,PEDSTR,3,421,201705
8291,170641247,DRUG,4,14,201705
8292,170642007,INJMAJ,3,713,201705
8293,170642746,UNKNOW,4,462,201705
8294,170643491,SICK,6,282,201705
8295,170650623,INBLED,3,188,201706
8296,170651387,MVAINJ,4,366,201706
8297,170652156,DRUG,4,470,201706
8298,170652928,EDP,7,"1,208",201706
8299,170653673,DIFFBR,2,381,201706
8300,170660228,DIFFBR,2,287,201707
8301,170660989,INJURY,5,639,201707
8302,170661752,EDP,7,268,201707
8303,170662532,EDP,7,836,201707
8304,170663295,ARREST,1,245,201707
8305,170664038,SICK,6,242,201707
8306,170670659,UNC,2,"1,120",201708
8307,170671424,EDP,7,499,201708
8308,170672176,INJURY,5,662,201708
8309,170672944,SICK,6,286,201708
8310,170673686,SICK,6,616,201708
8311,170680318,STATEP,2,263,201709
8312,170681077,RESPIR,4,528,201709
8313,170681816,DRUG,4,"1,240",201709
8314,170682604,UNKNOW,4,376,201709
8315,170683364,SICK,6,251,201709
8316,170684125,INJURY,5,187,201709
8317,170690604,UNC,2,208,201710
8318,170691366,INJURY,5,320,201710
8319,170692132,INJURY,5,167,201710
8320,170692883,ABDPN,5,565,201710
8321,170693652,CHOKE,1,199,201710
8322,170700429,DRUG,4,448,201711
8323,170701191,SICK,6,662,201711
8324,170701956,MVAINJ,4,268,201711
8325,170702731,MVAINJ,4,204,201711
8326,170703493,UNC,2,514,201711
8327,170710527,ABDPN,5,250,201712
8328,170711295,DIFFBR,2,478,201712
8329,170712065,OBMAJ,3,261,201712
8330,170712817,TRAUMA,2,931,201712
8331,170713587,SICK,6,309,201712
8332,170720745,ASTHMB,2,443,201713
8333,170721487,CARD,3,376,201713
8334,170722259,UNKNOW,4,359,201713
8335,170723039,SICK,6,268,201713
8336,170723800,CARD,3,353,201713
8337,170730171,INJURY,5,428,201714
8338,170730968,ABDPN,5,"1,173",201714
8339,170731741,SICPED,4,473,201714
8340,170732503,UNKNOW,4,425,201714
8341,170733270,UNKNOW,4,522,201714
8342,170740508,SICK,6,396,201715
8343,170741291,ANAPH,2,501,201715
8344,170742061,SICK,6,"1,061",201715
8345,170742843,EDP,7,842,201715
8346,170743618,MCI21P,2,,201715
8347,170744381,INJURY,5,582,201715
8348,170750479,CVAC,2,212,201716
8349,170751247,INJURY,5,945,201716
8350,170752019,UNC,2,760,201716
8351,170752799,OTHER,6,,201716
8352,170753557,SICK,6,"1,770",201716
8353,170754399,UNC,2,339,201716
8354,170760450,MCI21P,2,400,201717
8355,170761227,INJURY,5,"2,614",201717
8356,170761994,INJURY,5,354,201717
8357,170762779,UNKNOW,4,"3,219",201717
8358,170763560,DIFFBR,2,456,201717
8359,170764330,INJURY,5,332,201717
8360,170770216,SICPED,4,275,201718
8361,170770986,INJURY,5,271,201718
8362,170771747,RESPIR,4,525,201718
8363,170772509,DRUG,4,738,201718
8364,170773278,INJMAJ,3,323,201718
8365,170774056,UNKNOW,4,321,201718
8366,170780636,INJURY,5,201,201719
8367,170781398,SICK,6,258,201719
8368,170782156,UNKNOW,4,95,201719
8369,170782918,INJMIN,7,619,201719
8370,170783688,MVAINJ,4,710,201719
8371,170790399,SICK,6,389,201720
8372,170791162,INJURY,5,745,201720
8373,170791936,CARD,3,406,201720
8374,170792721,CARD,3,513,201720
8375,170793481,INJURY,5,429,201720
8376,170794235,DRUG,4,225,201720
8377,170800454,DIFFBR,2,103,201721
8378,170801218,DIFFBR,2,268,201721
8379,170801978,MVAINJ,4,518,201721
8380,170802745,INJURY,5,858,201721
8381,170803509,DRUG,4,179,201721
8382,170804272,SICK,6,"1,410",201721
8383,170810692,DIFFBR,2,702,201722
8384,170811450,UNC,2,427,201722
8385,170812217,INJURY,5,322,201722
8386,170812976,ABDPN,5,392,201722
8387,170813754,INJMIN,7,298,201722
8388,170820384,INJURY,5,281,201723
8389,170821154,CARD,3,330,201723
8390,170821890,ANAPH,2,348,201723
8391,170822678,INJURY,5,,201723
8392,170823431,DRUG,4,459,201723
8393,170824188,SICK,6,612,201723
8394,170830684,DRUG,4,296,201724
8395,170831444,SICK,6,291,201724
8396,170832197,STATEP,2,417,201724
8397,170832970,INJURY,5,419,201724
8398,170833727,UNC,2,439,201724
8399,170840157,DRUG,4,436,201725
8400,170840945,SICPED,4,348,201725
8401,170841704,SICK,6,0,201725
8402,170842493,EDP,7,,201725
8403,170843253,INJURY,5,517,201725
8404,170844030,INJMAJ,3,630,201725
8405,170850641,DIFFBR,2,552,201726
8406,170851422,CHOKE,1,309,201726
8407,170852189,UNC,2,322,201726
8408,170852940,ABDPN,5,496,201726
8409,170853692,DRUG,4,340,201726
8410,170860646,SICK,6,597,201727
8411,170861416,UNKNOW,4,448,201727
8412,170862183,CARD,3,316,201727
8413,170862961,INJURY,5,334,201727
8414,170863722,SICK,6,"1,283",201727
8415,170864490,RESPIR,4,525,201727
8416,170870751,UNC,2,418,201728
8417,170871508,PEDSTR,3,353,201728
8418,170872270,EDP,7,870,201728
8419,170873035,OTHER,6,,201728
8420,170873798,SICK,6,523,201728
8421,170880517,INJURY,5,215,201729
8422,170881310,DRUG,4,214,201729
8423,170882075,RESPIR,4,"1,406",201729
8424,170882851,GYNHEM,5,"1,026",201729
8425,170883605,UNC,2,344,201729
8426,170890112,EDP,7,250,201730
8427,170890870,DRUG,4,426,201730
8428,170891635,UNC,2,247,201730
8429,170892408,STATEP,2,,201730
8430,170893183,INJURY,5,303,201730
8431,170893946,DRUG,4,229,201730
8432,170900405,ANAPH,2,518,201731
8433,170901171,EDP,7,956,201731
8434,170901935,DIFFBR,2,574,201731
8435,170902716,UNKNOW,4,314,201731
8436,170903484,OTHER,6,333,201731
8437,170910129,ABDPN,5,344,201701
8438,170910889,SICK,6,359,201701
8439,170911675,SICK,6,541,201701
8440,170912456,UNKNOW,4,970,201701
8441,170913230,INJMAJ,3,244,201701
8442,170920010,DRUG,4,341,201702
8443,170920795,ALTMEN,3,822,201702
8444,170921565,DRUG,4,764,201702
8445,170922336,CARD,3,112,201702
8446,170923117,RESPIR,4,225,201702
8447,170923890,UNKNOW,4,533,201702
8448,170930407,EDP,7,497,201703
8449,170931179,UNC,2,550,201703
8450,170931942,SICK,6,842,201703
8451,170932733,UNC,2,559,201703
8452,170933507,ALTMEN,3,280,201703
8453,170934278,INJMIN,7,417,201703
8454,170940333,UNKNOW,4,346,201704
8455,170941111,MVAINJ,4,325,201704
8456,170941864,INJMAJ,3,398,201704
8457,170942645,DRUG,4,712,201704
8458,170943409,EDP,7,983,201704
8459,170944183,OBCOMP,2,538,201704
8460,170950555,EDP,7,,201705
8461,170951335,INJMIN,7,728,201705
8462,170952118,DRUG,4,695,201705
8463,170952905,DIFFBR,2,443,201705
8464,170953663,DIFFBR,2,530,201705
8465,170954432,DIFFBR,2,228,201705
8466,170960600,CARD,3,439,201706
8467,170961375,DIFFBR,2,439,201706
8468,170962130,SICK,6,"4,687",201706
8469,170962909,CARDBR,2,813,201706
8470,170963667,SICK,6,268,201706
8471,170970128,RESPIR,4,566,201707
8472,170970873,SICK,6,219,201707
8473,170971634,INJMAJ,3,208,201707
8474,170972411,ABDPN,5,"2,742",201707
8475,170973167,EDP,7,"1,484",201707
8476,170973941,OBMAJ,3,474,201707
8477,170980161,UNKNOW,4,317,201708
8478,170980946,DIFFBR,2,304,201708
8479,170981697,INJMIN,7,"1,034",201708
8480,170982482,UNKNOW,4,250,201708
